Console,Game
GBA,380 Trollz Hair Affair.gba
GBA,381 Ty the Tasmanian Tiger 2-Bush Rescue.gba
GBA,382 Ty the Tasmanian Tiger 3.gba
GBA,383 Virtua tennis.gba
GBA,384 Wakeboarding Unleashed.gba
GBA,385 Wings.gba
GBA,386 Winx Club Quest for the Codex.gba
GBA,387 Witch.gba
GBA,388 Wolfenstein 3D.gba
GBA,389 Word Safari-The Friendship Totems.gba
GBA,390 X-Men 2-Wolverines Revenge.gba
GBA,391 X-Men-Reign of Apocalypse.gba
GBA,392 X-Men-The Official Game.gba
GBA,393 xXx.gba
GBA,394 Yoshi Topsy Turvy.gba
GBA,395 Yu Yu Hakusho Spirit DetETCive.gba
GBA,396 Yu Yu Hakusho Tournament Tactics.GBA
GBA,397 Yu-Gi-Oh Destiny Board Traveler.gba
GBA,398 Yu-Gi-Oh! 7 Trials to Glory.gba
GBA,399 Yu-Gi-Oh! Dungeondice Monsters.gba
GBA,400 Yu-Gi-Oh! GX Duel Academy.gba
GBA,401 Yu-Gi-Oh! The Sacred Cards.gba
GBA,402 Yu-Gi-Oh! Ultimate Masters 2006.gba
GBA,403 Yu-gi-oh!-reshef of destruction.gba
GBA,404 Yu-gi-oh!-world championship tournament 2004.gba
GBA,405 Yu-gi-oh!-worldwide edition - stairway to the destined duel.gba
GBA,406 Yu-Gi-Oh-The Eternal Duelist Soul.gba
GBA,407 Zone of the enders-the fist of mars.gba
GBA,408 Puyo Pop.gba
GBA,409 Puyo Pop Fever.gba
GBA,410 Tactics Ogre-The Knight of Lodis.gba
GBA,411 Phantasy Star Collection.gba
GBA,412 Bubble Bobble-Old & New.gba
GBA,413 Shaman King-Master of Spirits.gba
GBA,414 Arthur and the Invisibles.gba
GBA,415 Namco Museum.gba
GBA,416 Shining Force-Resurrection of the Dark Dragon.gba
GBA,417 BMX Trick Racer.gba
GBA,418 Hunter X Hunter-Minna Tomodachi Daisakusen!!.gba
GBA,419 Riviera-The Promised Land.gba
GBA,420 Snap Kid's.gba
GBA,421 Tales of Phantasia.gba
GBA,422 Prince of Persia.gba
GBA,423 Shonen Jumps One Piece.gba
GBA,424 Pokemon ChaosBlack Version.gba
GBA,425 Pokemon Crystal Sharos.gba
GBA,426 Pokemon Dark Cry Version.gba
GBA,427 Pokemon Blue Sea Edition.gba
GBA,428 Pokemon Lugia's Ocean Version.gba
GBA,429 Pokemon ShinyGold Version.gba
GBA,430 Avatar 2.gba
GBA,431 Backtrack.gba
GBA,432 Backyard Baseball 2006.gba
GBA,433 Backyard Baseball.gba
GBA,434 Backyard Basketball.gba
GBA,435 Backyard hockey.gba
GBA,436 Backyard Sports Baseball 2007.gba
GBA,437 Backyard Sports Basketball 2007.gba
GBA,438 Backyard Sports Basketball.gba
GBA,440 Barbie and the Magic of Pegasus.gba
GBA,441 Barbie Groovy Games.gba
GBA,442 Barbie Horse Adventures.gba
GBA,443 Barbie in the 12 Dancing Princesses.gba
GBA,444 Barbie The Princess And The Pauper.gba
GBA,445 Beyblade G-Revolution.gba
GBA,446 Bit Generations-Boundish.gba
GBA,447 Board Game Classics.gba
GBA,448 Bomberman Tournament.gba
GBA,449 Bookworm.gba
GBA,450 Boulder Dash EX.gba
GBA,451 Bratz Babyz.gba
GBA,452 Bratz-The Movie.gba
GBA,453 Bratz.gba
GBA,454 Breath of fire 2.gba
GBA,455 Breath of fire.gba
GBA,456 Robotech-The Macross Saga.gba
GBA,457 Cabbage Patch Kids The Patch Puppy Rescue.gba
GBA,459 Camp Lazlo-Leaky Lake Game.gba
GBA,"460 Candy Land, Chutes and Ladders, Memory Game.gba"
GBA,461 Care Bears-The Care Quest.gba
GBA,462 Carrera Power Slide.gba
GBA,463 Cartoon Network Block Party.gba
GBA,464 Cartoon Network-Speedway.gba
GBA,465 Casper.gba
GBA,466 Catz.gba
GBA,467 Chessmaster.gba
GBA,468 Chu Chu Rocket.gba
GBA,469 Cocoto Kart Racer.gba
GBA,470 Colin McRae Rally 2.0.gba
GBA,471 Comix Zone.gba
GBA,472 Connect Four.Perfection.Trouble.gba
GBA,473 Sega Arcade Gallery.gba
GBA,474 Crazy Frog Racer.gba
GBA,475 Creatures.gba
GBA,476 Cruis'n Velocity.gba
GBA,478 Danny Phantom-The Ultimate Enemy.gba
GBA,479 Danny Phantom-Urban Jungle.gba
GBA,480 Daredevil.gba
GBA,481 David Beckham Soccer.gba
GBA,482 Davis Cup.gba
GBA,483 Deal or No Deal.gba
GBA,484 Denki Blocks.gba
GBA,485 Digimon Battle Spirit 1.gba
GBA,486 Digimon Battle Spirit 2.gba
GBA,487 Disney's Aladdin.gba
GBA,488 Disney's Magical Quest 2.gba
GBA,489 Disney's Magical Quest Starring Mickey and Minnie.gba
GBA,490 Dora the Explorer Super Star Adventures.gba
GBA,491 Dora The Explorer-Super Spies.gba
GBA,492 Dora the Explorer-The Search for Pirate Pig's Treasure.gba
GBA,493 Dora's World Adventure.gba
GBA,494 Downforce.gba
GBA,495 Dr. Seuss'-The Cat in the Hat.gba
GBA,496 Dragon's Rock.gba
GBA,497 Drake and Josh.gba
GBA,498 Driven.gba
GBA,499 Droopys Tennis Open.gba
GBA,500 E.T. The Extra-Terrestrial.gba
GBA,501 Ed. Edd N Eddy-Jawbreakers!.gba
GBA,502 Elf Bowling 1 & 2.gba
GBA,503 ESPN International Winter Sports 2002.gba
GBA,504 ESPN Winter X-Games Snowboarding 2002.gba
GBA,505 European Super League.gba
GBA,506 Extreme Ghostbusters-Code ETCo-1.gba
GBA,507 F-Zero-Maximum Velocity.gba
GBA,508 F1 2002.gba
GBA,509 F24 Stealth Fighter.gba
GBA,510 Fairly Odd Parents Breakin Da Rules.gba
GBA,511 Fairly Odd Parents Clash With The Anti-Wold.gba
GBA,512 Fairly Odd Parents Enter The Cleft.gba
GBA,513 Fairly Odd Parents!. The-Shadow Showdown.gba
GBA,514 Family Feud.gba
GBA,515 FIFA 2003.gba
GBA,516 FightBox.gba
GBA,517 Final Fight One.gba
GBA,518 Finding Nemo-The Continuing Adventures.gba
GBA,520 Foster's Home for Imaginary Friends.gba
GBA,521 Franklin's Great Adventure.gba
GBA,522 Freestyle scooter.gba
GBA,523 Froggers Adventures-Temple of the Frog.gba
GBA,524 Games Explosion.gba
GBA,525 Go! Go! Beckham! Adventure On Soccer Island.gba
GBA,526 Gradius Advance.gba
GBA,527 Gremlins-Stripe vs Gizmo.gba
GBA,528 GT Championship.gba
GBA,530 Gundam Seed-Battle Assault.gba
GBA,531 Hello Kitty-Happy Party Pals.gba
GBA,532 Hey Arnold! The Movie.gba
GBA,533 High Heat Baseball 2002.gba
GBA,534 High Heat Major League Baseball 2003.gba
GBA,535 Hot Potato.gba
GBA,536 Hot Wheels-All Out.gba
GBA,537 Ice Age.gba
GBA,538 Inspector Gadget Racing.gba
GBA,539 InspETCor Gadget-Advance Mission.gba
GBA,540 International Karate Advanced.gba
GBA,541 Jackie Chan Adventures-Legend Of The Dark Hand.gba
GBA,542 Jazz Jackrabbit.gba
GBA,543 Jimmy Neutron-Boy Genius.gba
GBA,544 Jimmy Neutron-Jet Fusion.gba
GBA,545 Jurassic park III - park builder.gba
GBA,546 Kao the Kangaroo.gba
GBA,547 Ker Plunk!-Toss Across-Tip It.gba
GBA,548 Killer 3D Pool.gba
GBA,549 Klonoa 1-Empire of Dreams.gba
GBA,550 Klonoa 2-Dream Champ Tournament.gba
GBA,551 Konami CollETCors Series-Arcade Advanced.gba
GBA,552 Konami Krazy Racers.gba
GBA,553 Kong-King of Atlantis.gba
GBA,554 Lady Sia.gba
GBA,555 LEGO Bionicle Matoran Adventures.gba
GBA,556 Lizzie McGuire.gba
GBA,557 Lode Runner.gba
GBA,558 Magical Quest Starring Mickey & Minnie.gba
GBA,559 Maniac Racer Advance.gba
GBA,"560 Marble Madness, Klax.gba"
GBA,561 March Of The Penguins.gba
GBA,562 Mary Kate and Ashley Girls Night Out.gba
GBA,563 Mary-Kate and Ashley-Sweet 16.gba
GBA,564 Mat Hoffman's Pro BMX 2.gba
GBA,565 Men in Black-The Series.gba
GBA,566 Micro Machines.gba
GBA,567 Midnight Club Street Racing.gba
GBA,568 Midways Greatest Arcade Hits.gba
GBA,569 Mike Tysons Boxing.gba
GBA,570 Mission Impossible Operation Surma.gba
GBA,571 Monopoly.gba
GBA,572 Monster Trucks Mayhem.gba
GBA,573 Monsters Inc..gba
GBA,574 Moto GP.gba
GBA,575 Mr. Driller 2.gba
GBA,576 MX 2K2 Featuring Ricky Carmichael.gba
GBA,577 My Little Pony-Crystal Princess.gba
GBA,578 My Pet Hotel.gba
GBA,579 The  Bible Game.gba
GBA,580 Nancy Drew-Message in a Haunted Mansion.gba
GBA,581 NASCAR Heat 2002.gba
GBA,582 Need For Speed Porsche Unleashed.gba
GBA,583 Need For Speed Porsche.gba
GBA,584 NFL Blitz 2002.gba
GBA,585 Nicktoons Racing.gba
GBA,586 Nicktoons-Attack of the Toybots.gba
GBA,587 Ninja 5-0.gba
GBA,588 Noddy A day in Toyland.gba
GBA,589 Sega Rally Championship.gba
GBA,590 Sega Smash Pack.gba
GBA,591 Silent Scope.gba
GBA,592 Peter Pan-The Movie.gba
GBA,593 Pferd & Pony-Mein Pferdehof.gba
GBA,594 Phalanx.gba
GBA,595 Pinball Advance.gba
GBA,596 Pinball Challenge Deluxe.gba
GBA,597 Pinball Tycoon.gba
GBA,598 Pinky Monkey Town.gba
GBA,599 Planet Monsters.gba
GBA,600 Planet Of The Apes.gba
GBA,601 Pocket Professor-Kwik Notes Vol.one.gba
GBA,602 Polly Pocket-Super Splash Island.gba
GBA,603 Popeye-Rush for Spinach.gba
GBA,604 Postman Pat and the Greendale Rocket.gba
GBA,605 Power Rangers-Dino Thunder.gba
GBA,606 Power Rangers-Ninja Storm.gba
GBA,607 Power Rangers-S.P.D..gba
GBA,608 Power Rangers-Time Force.gba
GBA,609 Power Rangers-Wild Force.gba
GBA,610 Prehistorik Man.gba
GBA,611 Princess Natasha.gba
GBA,612 Puppy Luv-Spa and Resort.gba
GBA,613 Racing Fever.gba
GBA,614 Rampage Puzzle Attack.gba
GBA,616 Razor Freestyle Scooter.gba
GBA,617 Ready 2 Rumble-Round 2.gba
GBA,618 Rebelsta-Tactical Command.gba
GBA,619 Rescue Heroes Billy Blazes.gba
GBA,620 River City Ransom EX.gba
GBA,621 Road Rash Jailbreak.GBA
GBA,622 Robot Wars-Advanced Destruction.gba
GBA,623 Rock'em Sock'em Robots.gba
GBA,624 Rocket Power Dream Scheme.gba
GBA,625 Roland Garros 2002-Next Generation Tennis.gba
GBA,626 Rugrats-Castle Capers.gba
GBA,627 Rugrats-Go Wild.gba
GBA,628 Rugrats-I Gotta Go Party.gba
GBA,629 Sabrina The Teenage Witch-Potion Commotion.gba
GBA,630 Salt Lake 2002.gba
GBA,631 Scooby Doo and the Cyber Chase.gba
GBA,632 Sea Trader-The Rise of Taipan.gba
GBA,633 Sheep.gba
GBA,634 Shrek Hassle At The Castle.gba
GBA,635 Sim City 2000.gba
GBA,636 Simple 2960 Tomodachi Series Vol. 1 - The Table Game Collection.gba
GBA,637 Sitting Ducks.gba
GBA,638 Sky Dancers They Magically Fly.gba
GBA,639 Snood.gba
GBA,640 Sonic the Hedgehog Genesis.gba
GBA,642 Speedball 2.gba
GBA,643 Spirit-Stallion Of The Cimarron.gba
GBA,644 Sponge Bob Square Pants-SuperSponge.gba
GBA,645 Spongebob Squarepants And Friends Unite!.gba
GBA,646 SpongeBob SquarePants and Friends-Battle for Volcano Island.gba
GBA,647 SpongeBob SquarePants Lights Camera Pants.gba
GBA,648 SpongeBob's Atlantis SquarePantis.gba
GBA,649 Sports Illustrated For Kids-Baseball.gba
GBA,650 Sports Illustrated For Kids-Football.gba
GBA,"651 Spy Hunter, Super Sprint.gba"
GBA,652 Spy Kids Challenger.gba
GBA,653 Stadium Games.gba
GBA,654 Starsky & Hutch.gba
GBA,655 Strawberry Shortcake Sweet Dreams.gba
GBA,656 Strawberry Shortcake-Summertime Adventure.gba
GBA,657 Street Jam Basketball.gba
GBA,658 Stuntman.gba
GBA,659 Super Army War.gba
GBA,660 Super Black Bass Advance.gba
GBA,"661 Super Breakout, Millipede, Lunar Lander.gba"
GBA,662 Super Bubble Pop.gba
GBA,663 Super Bust-A-Move.gba
GBA,664 Super Dodge Ball Advance.gba
GBA,665 Super Ghouls'n Ghosts.gba
GBA,666 Super Hornet FA 18F.gba
GBA,668 Ten Pin Alley 2.gba
GBA,670 The Bee Game.gba
GBA,671 The Flintstones-Big Trouble in Bedrock.gba
GBA,673 The Land Before Time.gba
GBA,674 The Mummy.gba
GBA,675 The Powerpuff Girls-Mojo Jojo A-Go-Go.gba
GBA,676 The Revenge Of The Smurfs.gba
GBA,677 The Ripping Friends.gba
GBA,678 The Scorpion King-Sword of Osiris.gba
GBA,679 The Wild Thornberrys-Chimp Chase.gba
GBA,680 Three Stooges.gba
GBA,681 Tiny Toon Adventures-Busters Bad Dream.gba
GBA,682 Tiny Toon Adventures-Wacky Stacker.gba
GBA,683 Tokyo Xtreme Racer Advance.gba
GBA,684 Tom and Jerry in Infurnal Escape.gba
GBA,685 Tonka On the Job.gba
GBA,686 Top Gun Firestorm Advance.gba
GBA,687 Total Soccer Manager.gba
GBA,688 Turbo Turtle Adventure.gba
GBA,689 Tweety & The Magic Gems.gba
GBA,690 Ultimate Beach Soccer.gba
GBA,691 Ultimate Card Games.gba
GBA,692 Ultimate Puzzle Games.gba
GBA,693 Unfabulous.gba
GBA,694 V-Rally 3.gba
GBA,695 Van Helsing.gba
GBA,696 VeggieTales-LarryBoy and the Bad Apple.gba
GBA,697 VIP.gba
GBA,698 Virtual Kasparov.gba
GBA,699 Winnie the Pooh's-Rumbly Tumbly Adventure.gba
GBA,700 Worms World Party 1.gba
GBA,701 Worms World Party 2.gba
GBA,702 WTA Tour Tennis.gba
GBA,703 WWE Road To Wrestlemania X8.gba
GBA,704 WWE Survivor Series.gba
GBA,705 WWF-Road to Wrestlemania.gba
GBA,706 XS Moto.gba
GBA,707 Zidane Football Generation 2002.gba
GBA,708 ZooCube.gba
GBA,709 Tim Burton's The Nightmare Before Christmas.gba
GBA,710 TOCA World Touring Cars.gba
GBA,711 Turok Evolution.gba
GBA,712 Wade Hixton's Counter Punch.gba
GBA,713 Zatchbell!-Electric Arena.gba
GBA,714 Zoids Legacy.gba
GBA,715 Zooo.gba
GBA,716 All Grown Up! -Express Yourself.gba
GBA,717 Defender of the Crown.gba
GBA,718 Defender-For All Mankind.gba
GBA,719 Dual Blades.gba
GBA,720 Dungeons & Dragons-Eye of the Beholder.gba
GBA,721 F-14 Tomcat.gba
GBA,722 Flashback Legends.gba
GBA,723 Fortress.gba
GBA,724 Galidor-Defenders of the Outer Dimension.gba
GBA,"725 Gauntlet, Rampart.gba"
GBA,726 Heidi-The Game.gba
GBA,727 Inspector Gadget-Advance Mission.gba
GBA,728 Iridion 3D.gba
GBA,729 Konami Collector's Series.gba
GBA,730 Kurukuru Kururin.gba
GBA,731 LEGO Island -Xtreme Stunts.gba
GBA,"732 Life, Yahtzee, Payday.gba"
GBA,733 Metal Max 2 Kai.gba
GBA,734 Midway's Greatest Arcade Hits.gba
GBA,735 Motocross Challenge.gba
GBA,736 Mucha Lucha!-Mascaritas of the Lost Code.gba
GBA,737 NFL Blitz 2003.gba
GBA,"738 Paperboy, Rampage.gba"
GBA,739 Pinky and the Brain-The Masterplan.gba
GBA,740 Rebelstar-Tactical Command.gba
GBA,741 R-Type III-The Third Lightning.gba
GBA,742 Soccer Kid.gba
GBA,743 Spirits & Spells.gba
GBA,744 Tennis Masters Series 2003.gba
GBA,745 Texas Hold'em Poker.gba
GBA,746 Ultimate Brain Games.gba
GBA,747 Zoey 101.gba
GBA,748 A Sound of Thunder.gba
GBA,749 Altered Beast-Guardian of the Realms.gba
GBA,750 Army Men-Turf Wars.gba
GBA,751 Baldur's Gate-Dark Alliance.gba
GBA,752 Battle B-Daman-Fire Spirits.gba
GBA,753 Bionicle.gba
GBA,754 Car Battler Joe.gba
GBA,755 Ace Combat Adv.gba
GBA,756 Ace Combat Advance.gba
GBA,757 Ace Lightning.gba
GBA,758 Action Man-Robot Attack.gba
GBA,759 Advance Wars.gba
GBA,760 Max Payne.gba
GBA,761 Naruto - konoha senki.gba
GBA,762 Naruto Ninja Council 1.gba
GBA,763 Naruto Ninja Council 2.gba
GBA,764 Naruto RPG-Uketsugareshi Hi no Ishi.gba
GBA,765 Lunar Legend.gba
GBA,766 Advance Wars 2.gba
GBA,767 Pac-Man World.gba
GBA,768 Pac-Man Collection.gba
GBA,769 Pac-Man Pinball Advance.gba
GBA,770 Pac-Man World 2.gba
GBA,771 2 in 1-Looney Tunes Double Pack.gba
GBA,772 2 in 1-Matchbox Missions.gba
GBA,773 Alien Hominid.gba
GBA,774 Arthur and the Minimoys.gba
GBA,775 Ballistic Ecks Vs Sever 2.gba
GBA,776 Banjo Pilot.gba
GBA,778 Batman Begins.gba
GBA,779 Big Mutha Truckers.gba
GBA,780 Bit Generations-Dotstream.gba
GBA,781 Black Belt Challenge.gba
GBA,782 Blackthorne.gba
GBA,783 Boktai 2-Solar Boy Django.gba
GBA,784 Buffy The Vampire Slayer-Return of the Dark King.gba
GBA,785 Butt Ugly Martians BKM Battles.gba
GBA,786 Caesar's Palace Advance.gba
GBA,787 Cars Mater-National.gba
GBA,788 Cars.gba
GBA,789 Castleween.gba
GBA,790 Centipede. Breakout. Warlords.gba
GBA,791 Chicken Shoot.gba
GBA,792 Chocobo Land-Game de Dice.gba
GBA,793 ChuChu Rocket!.gba
GBA,794 Cocoto Platform Jumper.gba
GBA,795 Codename-Kids Next Door.gba
GBA,796 Combat Choro Q.gba
GBA,797 Crazy Chase.gba
GBA,798 Cubix-Robots for Everyone-Clash'n Bash.gba
GBA,799 Defender.gba
GBA,800 Demon Drive Time to Burn Rubber.gba
GBA,801 Dexter's Laboratory-Deesaster Strikes.gba
GBA,803 Disney's Kim Possible 2.gba
GBA,804 Disney's Thats so Raven 2.gba
GBA,806 DOOM.gba
GBA,807 Doraemon Midori No Wakusei.gba
GBA,808 Dr Seuss Green-Eggs and Ham.gba
GBA,809 Drill Dozer.gba
GBA,810 Duke Nukem Advance.gba
GBA,811 Enchanted-Once Upon Andalasia.gba
GBA,812 Fushigi no Kuni no Alice.gba
GBA,813 Garfield and His Nine Lives.gba
GBA,814 Garfield The Search For Pooky.gba
GBA,815 GBADev 2004Mbit Compeition.gba
GBA,816 Godzilla - Domination!.gba
GBA,817 Hachimon.gba
GBA,818 Hi Hi Puffy AmiYumi-Kaznapped.gba
GBA,819 Hugo-The Evil Mirror.gba
GBA,821 Iron Kid.gba
GBA,822 It's Mr Pants.gba
GBA,823 Jet Grind Radio.gba
GBA,824 Jimmy Neutron vs Jimmy Negatron.gba
GBA,825 Jimmy Neutron-Attack of the Twonkies.gba
GBA,826 Kelly Slaters Pro Surfer.gba
GBA,827 Kid Paddle.gba
GBA,829 Klonoa Heroes-Densetsu no Star Medal.gba
GBA,830 Legendz-Buhwarhaneun Siryeonyi Seom.gba
GBA,831 Let's Ride!-Sunshine Stables.gba
GBA,832 Lets Ride Dreamer.gba
GBA,833 Little Einstein.gba
GBA,834 Lucky Luke-Wanted！.gba
GBA,835 Madagascar.gba
GBA,836 Mahou Sensei Negima Private Lesson 2.gba
GBA,837 Manic Miner.gba
GBA,838 Matchbox Crosstown Heroes.gba
GBA,839 Maya the Bee.gba
GBA,840 Mazes of Fate.gba
GBA,841 Monster Force.gba
GBA,842 Monster Truck Madness.gba
GBA,843 Moorhen 3 Chicken Chase.gba
GBA,844 Motoracer Advance.gba
GBA,845 Mr. Nutz.gba
GBA,846 Need for Speed Carbon-Own the City.gba
GBA,847 Ozzy and Drix.gba
GBA,848 Paard & Pony-Mijn Manege.gba
GBA,849 Pinball Tycoon.gba
GBA,850 Pinobee-Wings of Adventure.gba
GBA,851 Pitfall-The Mayan Adventure.gba
GBA,852 Pixeline in Pixieland.gba
GBA,853 Pocket Music.gba
GBA,854 Pocky & Rocky with Becky.gba
GBA,855 Pokemon Arcoiris Version.gba
GBA,856 Pokemon Frego Retern.gba
GBA,857 Pokemon Naranja Version.gba
GBA,858 Pokemon Perla Version.gba
GBA,859 Pokemon Quartz Version.gba
GBA,860 Qwak.gba
GBA,861 Rebelstar Tactical Command.gba
GBA,862 Reign of Fire.gba
GBA,863 Robot Wars-Extreme Destruction.gba
GBA,864 Rocket Power-Beach Bandits.gba
GBA,866 Sabre Wulf.gba
GBA,867 Scooby Doo-Mystery Mayhem.gba
GBA,868 Scooby Doo-The Motion Picture.gba
GBA,869 Scurge Hive.gba
GBA,870 Serious Sam Advance.gba
GBA,871 Shamu's Deep Sea Adventures.gba
GBA,872 Shifting Gears-Road Trip.gba
GBA,873 Sigma Star Saga.gba
GBA,874 Silent Hill Play Novel.gba
GBA,875 Snood 2 On Vacation.gba
GBA,876 Spirits and Spells.gba
GBA,877 Spy Muppets-License to.gba
GBA,879 Super Dropzone.gba
GBA,880 Super Duper Sumos.gba
GBA,881 Sutekina Obentou.gba
GBA,882 The Berenstain Bears.gba
GBA,883 The Land Before Time Into the Mysterious Beyond.gba
GBA,884 The Lost Vikings.gba
GBA,885 The Polar Express.gba
GBA,886 The Proud Family.gba
GBA,887 The Tower SP.gba
GBA,888 Titeuf Mega Compet.gba
GBA,890 Tootuff-The Gagmachine.gba
GBA,891 Ultimate Arcade Games.gba
GBA,892 Urban Yeti.gba
GBA,893 Whac-a-mole.gba
GBA,894 Who Wants to be a Millionaire.gba
GBA,895 Woody Woodpecker In Crazy Castle 5.gba
GBA,896 Aero The Acrobat.gba
GBA,897 Agassi Tennis Generation.gba
GBA,898 Agent Hugo Roborumble.gba
GBA,899 Airforce Delta Storm.gba
GBA,900 Alienators-Evolution Continues.gba
GBA,901 All-Star Baseball.gba
GBA,902 An American Tail-Fievels Gold Rush.gba
GBA,903 Animal Snap-Rescue them  by.gba
GBA,904 Antz Extreme Racing.gba
GBA,905 Arctic Tale.gba
GBA,906 Army Men Advance.gba
GBA,907 Army Men-Operation Green.gba
GBA,908 Around The World In  Days.gba
GBA,909 Atari Anniversary Advance.gba
GBA,910 Atlantis-The Lost Empire.gba
GBA,911 ATV Thunder Ridge Riders.gba
GBA,912 ATV-Quad Power Racing.gba
GBA,913 Sudoku.gba
GBA,914 Anguna.gba
GBA,915 Super Move Quest.gba
GBA,916 Tiger Resecu.gba
GBA,917 Tringo.gba
GBA,918 Win Or Lose.gba
GBA,919 Zippy Froger.gba
GBA,920 Archer Maclean's D Pool.gba
GBA,921 Tang Tang.gba
GBA,922 Box Puzzle.gba
GBA,923 Hanoic Tower.gba
GBA,924 Happy Checkers.gba
GBA,925 Hero Legend.gba
GBA,926 Hide and Seek.gba
GBA,927 Hot Drop.gba
GBA,928 Jewel Fever.gba
GBA,929 Jewel Master.gba
GBA,930 Lightning Plan.gba
GBA,931 Manic Troll.gba
GBA,932 Mr Onion.gba
GBA,933 On N Off.gba
GBA,934 Operation Armored Liberty.gba
GBA,935 Pinball Fish.gba
GBA,936 Plumber.gba
GBA,937 Pool Pro.gba
GBA,938 Pop Ball.gba
GBA,939 Quick Move.gba
GBA,940 Rapid Stream.gba
GBA,941 Rolling Cube.gba
GBA,942 Steven Gerrard's Total Soccer.gba
GBA,943 Bubble Blaster.gba
GBA,944 Bump Bomb.gba
GBA,945 Dragon.gba
GBA,946 Fire Fighter.gba
GBA,947 Super Collapse! II.gba
GBA,948 Busy Bong.gba
GBA,GBA_cache6.db
GG,000 Sonic & Tails 1.gg
GG,000 Sonic & Tails 2.gg
GG,000 Sonic Chaos.gg
GG,000 Sonic Drift 1.gg
GG,000 Sonic Drift 1.sav
GG,000 Sonic Drift 2.gg
GG,000 Sonic Labyrinth.gg
GG,000 Sonic Spinball.gg
GG,000 Sonic the Hedgehog 1.gg
GG,000 Sonic the Hedgehog 2.gg
GG,000 Sonic The Hedgehog-Triple Trouble.gg
GG,001 Double Dragon.gg
GG,001 Fatal Fury Special.gg
GG,001 GG Shinobi 1.gg
GG,001 GG Shinobi 2.gg
GG,001 Mortal Kombat 1.gg
GG,001 Mortal Kombat 2.gg
GG,001 Mortal Kombat 3.gg
GG,001 Ninja Gaiden.gg
GG,001 Pac-In-Time.gg
GG,001 Pac-Man.gg
GG,001 Samurai Spirits.gg
GG,001 Streets of Rage 1.gg
GG,001 Streets of Rage 2.gg
GG,002 Alien Syndrome.gg
GG,002 Bust-A-Move.gg
GG,002 Gunstar heroes.gg
GG,002 Power Rangers.gg
GG,003 Alien 3.gg
GG,003 Bartman Meets Radioactive Man.gg
GG,003 Batman Forever.gg
GG,003 Batman Returns.gg
GG,003 Battletoads.gg
GG,003 Captain America and the Avengers.gg
GG,003 Donald duck.gg
GG,003 Iron Man X-O Manowar in Heavy Metal.gg
GG,003 Lucky dime caper with donald duck.gg
GG,003 Mappy.gg
GG,003 Megaman.gg
GG,003 Mickey Mouse in Land of Illusion.gg
GG,003 Mickey Mouse in Legend of Illusion.gg
GG,003 Mickey's Ultimate Challenge.gg
GG,003 Predator 2.gg
GG,003 Robocop 3.gg
GG,003 Robocop vs the Terminator.gg
GG,003 Shining Force 2.gg
GG,003 Shining Force 3.gg
GG,003 Shining Force Gaiden.gg
GG,003 Slam Dunk.gg
GG,003 Spider-man vs the Kingpin.gg
GG,003 Spiderman & X-Men.gg
GG,003 Strider Returns.gg
GG,003 The Adventures of Batman & Robin.gg
GG,003 Tom and Jerry-The Movie.gg
GG,003 X-Men 1.gg
GG,003 X-Men 2.gg
GG,003 X-Men 3.gg
GG,Aladdin.gg
GG,Arena-Maze of Death.gg
GG,Baku Baku Animal.gg
GG,Batter Up.gg
GG,Bishoujo Senshi Sailor Moon.gg
GG,Chakan.gg
GG,Chicago Syndicate.gg
GG,Clutch Hitter.gg
GG,Crayon Shin Chan.gg
GG,Crystal Warriors.gg
GG,Defenders of Oasis.gg
GG,Devilish.gg
GG,DynamiteHeaddy.gg
GG,Earthworm Jim.gg
GG,Ecco the Dolphin 2-Tides of Time.gg
GG,F-1.gg
GG,F-15 Strike Eagle.gg
GG,Factory Panic.gg
GG,Fantasy Zone Gear.gg
GG,GG_cache6.db
GG,Greendog.gg
GG,Halley Wars.gg
GG,James Bond 007-The Duel.gg
GG,Joe Montana's Football.gg
GG,Jurassic Park.gg
GG,Last Bible 1.gg
GG,Last Bible 2.gg
GG,Lion King.gg
GG,Lunar.gg
GG,Monster Truck Wars.gg
GG,Monster World 2.gg
GG,OutRun.gg
GG,Paper boy.gg
GG,Phantasy Star Adventure.gg
GG,Phantasy Star Gaiden.gg
GG,Poker Faced Paul's Gin.gg
GG,Poker Faced Paul's Solitaire.gg
GG,Prince of persia.gg
GG,Revenge of Drancon.gg
GG,Rise of the Robots.gg
GG,Ristar the Shooting Star.gg
GG,Royal Stone.gg
GG,Sega Game Pack 4 in 1.gg
GG,Side Pocket.gg
GG,Slam Dunk -Shouri he no Starting 5.gg
GG,Slider.gg
GG,Sokoban World.gg
GG,Space Harrier.gg
GG,Star Trek Generations-Beyond the Nexu.gg
GG,Star Trek TNG-Advanced Holodeck Tutorial.gg
GG,Star Wars.gg
GG,Super Battletank.gg
GG,Super Columns.gg
GG,Super Return of the Jedi.gg
GG,Superman.gg
GG,Surf Ninjas.gg
GG,Tails' Adventures.gg
GG,Tempo Jr..gg
GG,Terminator 2-Judgement Day.gg
GG,Terminator 2-The Arcade Game.gg
GG,The Adventures of Batman & Robin.gg
GG,The Terminator.gg
GG,Vampire-Master of Darkness.gg
GG,Winter Olympics-Lillehammer '94.gg
GG,Wizard Pinball.gg
GG,Wolfchild.gg
GG,Wonder Boy-The Dragon's Trap.gg
